Column1,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
397,1000398,110004,24,3,Graduate,2,384000,0,0,0,1,0
398,1000399,110003,52,2,Under Graduate,30,184000,0,0,0,0,0
399,1000400,110014,26,4,Under Graduate,3,672000,0,0,0,1,0
400,1000401,110004,34,3,Under Graduate,10,1432000,0,0,0,1,1
401,1000402,110001,27,4,Graduate,2,240000,896000,0,0,0,0
402,1000403,110004,52,1,Under Graduate,28,744000,1064000,1,0,1,0
403,1000404,110014,53,2,Graduate,30,312000,0,0,0,0,0
404,1000405,110004,59,3,Graduate,36,480000,1456000,0,0,0,0
405,1000406,110014,34,1,Under Graduate,11,1064000,2320000,1,1,1,0
406,1000407,110004,43,1,Under Graduate,19,1000000,0,0,0,0,0
407,1000408,110004,62,1,Post Graduate,40,464000,0,0,0,1,0
408,1000409,110011,58,2,Under Graduate,36,712000,0,0,0,1,0
409,1000410,110011,47,1,Graduate,22,656000,1000000,0,0,1,0
410,1000411,110011,45,2,Under Graduate,23,880000,0,0,0,1,0
411,1000412,110014,58,4,Post Graduate,36,432000,0,0,1,0,0
412,1000413,110001,43,4,Post Graduate,20,712000,0,0,0,1,0
413,1000414,110003,30,3,Under Graduate,7,336000,0,0,0,1,0
414,1000415,110014,50,3,Graduate,28,328000,0,0,0,0,0
415,1000416,110011,33,4,Graduate,8,304000,992000,0,0,1,0
416,1000417,110003,38,2,Under Graduate,15,680000,0,0,0,1,0
417,1000418,110004,51,4,Graduate,29,664000,0,0,0,1,0
418,1000419,110011,25,4,Post Graduate,0,264000,0,0,0,0,0
419,1000420,110004,56,4,Under Graduate,33,400000,0,0,0,0,0
420,1000421,110011,45,4,Post Graduate,22,464000,0,0,0,1,0
421,1000422,110001,26,4,Graduate,3,920000,0,0,0,0,1
422,1000423,110011,44,2,Under Graduate,20,1160000,0,1,1,1,0
423,1000424,110003,41,2,Under Graduate,19,1288000,0,0,0,0,0
424,1000425,110001,54,1,Under Graduate,30,304000,0,0,0,0,0
425,1000426,110003,26,4,Under Graduate,3,224000,0,0,0,1,0
426,1000427,110011,40,3,Under Graduate,18,600000,0,0,0,0,0
427,1000428,110011,30,3,Under Graduate,7,280000,928000,0,0,0,0
428,1000429,110003,60,2,Under Graduate,38,192000,928000,0,0,0,0
429,1000430,110011,35,4,Graduate,13,624000,0,0,0,1,0
430,1000431,110003,49,1,Post Graduate,26,904000,1288000,0,0,1,0
431,1000432,110014,37,3,Under Graduate,13,600000,1792000,0,0,1,0
432,1000433,110001,41,1,Under Graduate,17,728000,0,0,0,1,0
433,1000434,110011,50,4,Under Graduate,28,248000,1128000,0,0,1,0
434,1000435,110014,28,1,Graduate,6,360000,0,0,0,1,0
435,1000436,110001,50,3,Under Graduate,26,640000,0,0,0,0,0
436,1000437,110004,59,3,Post Graduate,35,400000,896000,0,0,1,0
437,1000438,110004,34,4,Graduate,9,248000,0,0,1,1,0
438,1000439,110004,56,2,Graduate,32,904000,952000,1,0,1,1
439,1000440,110014,45,4,Under Graduate,23,232000,0,0,0,1,0
440,1000441,110001,62,2,Under Graduate,39,472000,1112000,0,0,1,0
441,1000442,110003,50,1,Graduate,27,344000,0,0,1,1,0
442,1000443,110004,56,1,Post Graduate,28,976000,920000,0,0,1,1
443,1000444,110003,46,1,Under Graduate,24,232000,0,0,0,0,0
444,1000445,110003,62,2,Post Graduate,40,728000,0,0,0,1,0
445,1000446,110004,56,3,Post Graduate,32,520000,0,0,0,1,0
446,1000447,110011,45,1,Under Graduate,23,176000,0,0,0,0,0
447,1000448,110004,47,1,Post Graduate,23,568000,0,0,0,0,0
448,1000449,110003,29,4,Graduate,4,480000,0,0,0,1,0
449,1000450,110004,59,3,Post Graduate,37,480000,0,0,0,1,0
450,1000451,110011,49,1,Under Graduate,25,552000,0,0,0,1,0
451,1000452,110004,26,2,Post Graduate,-2,384000,712000,0,0,1,0
452,1000453,110001,37,3,Graduate,13,168000,0,0,0,0,0
453,1000454,110014,52,4,Graduate,28,424000,0,0,1,0,0
454,1000455,110001,48,3,Post Graduate,24,232000,0,0,0,0,0
455,1000456,110014,28,4,Graduate,4,480000,0,0,0,1,0
456,1000457,110004,62,3,Graduate,39,336000,928000,0,0,1,0
457,1000458,110001,27,3,Post Graduate,3,552000,0,0,0,0,0
458,1000459,110001,46,1,Under Graduate,24,160000,0,0,0,1,0
459,1000460,110001,33,2,Under Graduate,10,1600000,3664000,0,0,0,0
460,1000461,110001,58,2,Under Graduate,36,1128000,0,0,0,1,0
461,1000462,110011,53,2,Under Graduate,30,648000,0,0,1,0,0
462,1000463,110011,27,3,Post Graduate,4,1464000,0,0,0,1,1
463,1000464,110003,46,2,Graduate,22,1192000,0,1,1,1,1
464,1000465,110004,41,4,Post Graduate,19,664000,0,0,0,0,1
465,1000466,110014,64,1,Graduate,42,280000,1376000,0,0,1,0
466,1000467,110011,23,2,Post Graduate,0,104000,0,0,0,1,0
467,1000468,110011,43,1,Under Graduate,20,312000,0,0,0,0,0
468,1000469,110004,32,1,Post Graduate,10,168000,0,0,0,1,0
469,1000470,110014,46,2,Post Graduate,23,80000,0,0,0,1,0
470,1000471,110003,30,4,Graduate,6,672000,0,0,0,0,0
471,1000472,110004,48,4,Under Graduate,24,240000,1288000,0,0,1,0
472,1000473,110001,41,4,Under Graduate,19,248000,1248000,0,0,1,0
473,1000474,110014,62,1,Graduate,39,1456000,4376000,0,0,1,1
474,1000475,110014,58,2,Under Graduate,34,912000,0,0,0,1,0
475,1000476,110004,41,3,Graduate,19,1216000,0,0,0,0,1
476,1000477,110004,58,1,Graduate,34,424000,0,0,1,0,0
477,1000478,110014,62,4,Graduate,39,192000,624000,0,0,1,0
478,1000479,110014,42,2,Under Graduate,20,1200000,0,0,0,0,0
479,1000480,110004,58,2,Under Graduate,36,1056000,3760000,0,0,1,0
480,1000481,110011,52,3,Post Graduate,29,544000,0,0,0,1,0
481,1000482,110014,31,1,Under Graduate,9,424000,0,0,0,0,0
482,1000483,110004,54,1,Graduate,32,1384000,704000,1,0,1,1
483,1000484,110011,27,3,Graduate,5,240000,0,0,0,0,0
484,1000485,110011,23,2,Under Graduate,1,904000,0,0,0,1,0
485,1000486,110003,58,1,Graduate,34,120000,0,0,0,1,0
486,1000487,110011,53,2,Under Graduate,30,672000,2432000,0,1,1,0
487,1000488,110011,37,4,Graduate,13,704000,0,0,0,1,0
488,1000489,110001,35,3,Under Graduate,13,344000,0,0,0,1,0
489,1000490,110003,51,2,Post Graduate,28,344000,0,1,0,1,0
490,1000491,110011,32,2,Under Graduate,10,720000,0,0,0,1,0
491,1000492,110004,40,4,Under Graduate,18,272000,832000,0,1,1,0
492,1000493,110001,58,4,Under Graduate,36,304000,0,0,0,1,0
493,1000494,110001,48,1,Under Graduate,24,1384000,0,0,0,1,0
494,1000495,110003,39,2,Under Graduate,17,1280000,0,0,0,1,0
495,1000496,110001,23,4,Graduate,0,352000,0,0,0,1,0
496,1000497,110011,48,2,Post Graduate,24,664000,0,0,0,1,0
497,1000498,110011,46,4,Post Graduate,22,752000,0,0,0,1,0
498,1000499,110014,30,1,Post Graduate,8,344000,0,0,0,0,0
499,1000500,110004,48,3,Graduate,25,336000,0,0,0,1,0
500,1000501,110004,57,2,Under Graduate,33,272000,0,0,0,0,0
501,1000502,110001,48,3,Graduate,26,312000,0,0,0,1,0
502,1000503,110003,42,1,Graduate,19,560000,0,0,0,0,0
503,1000504,110011,29,4,Post Graduate,5,312000,1480000,0,0,0,0
504,1000505,110003,38,3,Post Graduate,10,352000,0,0,0,1,0
505,1000506,110003,34,3,Graduate,12,552000,0,0,0,1,1
506,1000507,110014,49,3,Post Graduate,25,352000,0,0,0,0,0
507,1000508,110014,62,3,Post Graduate,40,256000,0,0,0,1,0
508,1000509,110003,45,2,Post Graduate,22,120000,0,0,0,0,0
509,1000510,110011,50,2,Under Graduate,28,944000,896000,0,0,1,0
510,1000511,110001,49,1,Graduate,26,496000,1768000,0,0,1,0
511,1000512,110011,29,4,Graduate,5,656000,0,0,0,0,0
512,1000513,110004,37,3,Under Graduate,14,432000,864000,0,0,0,0
513,1000514,110001,28,1,Post Graduate,6,384000,0,0,0,0,0
514,1000515,110003,25,3,Post Graduate,1,592000,0,0,0,1,0
515,1000516,110003,39,1,Post Graduate,16,904000,1688000,0,0,0,0
516,1000517,110014,51,3,Graduate,27,648000,0,0,0,0,0
517,1000518,110011,52,3,Graduate,27,344000,1352000,0,0,0,0
518,1000519,110014,26,1,Graduate,4,272000,0,0,0,1,0
519,1000520,110003,32,1,Post Graduate,9,384000,840000,0,0,1,0
520,1000521,110014,59,4,Graduate,37,432000,1032000,0,0,1,0
521,1000522,110004,46,4,Graduate,24,600000,0,0,0,1,0
522,1000523,110014,34,1,Under Graduate,11,576000,1792000,0,0,0,0
523,1000524,110014,54,4,Under Graduate,31,312000,0,0,0,0,0
524,1000525,110003,22,4,Under Graduate,-1,600000,0,0,0,1,0
525,1000526,110011,62,2,Under Graduate,38,632000,1432000,0,0,0,0
526,1000527,110001,24,1,Under Graduate,2,1640000,2168000,0,0,0,0
527,1000528,110004,31,2,Under Graduate,8,520000,712000,0,0,1,0
528,1000529,110011,62,4,Under Graduate,39,976000,3024000,0,0,1,1
529,1000530,110001,37,1,Graduate,15,656000,0,0,0,1,0
530,1000531,110004,52,2,Under Graduate,30,168000,0,0,0,0,0
531,1000532,110001,30,4,Post Graduate,6,400000,0,1,1,1,0
532,1000533,110004,60,2,Under Graduate,37,312000,904000,1,0,1,0
533,1000534,110014,25,1,Under Graduate,2,808000,0,0,0,0,0
534,1000535,110011,51,2,Post Graduate,28,328000,0,0,1,0,0
535,1000536,110014,49,1,Under Graduate,25,1056000,0,0,0,1,0
536,1000537,110004,23,3,Graduate,-1,344000,1408000,0,0,1,0
537,1000538,110014,42,1,Post Graduate,20,1048000,0,0,0,1,1
538,1000539,110014,29,1,Graduate,5,88000,608000,0,0,0,0
539,1000540,110014,55,1,Post Graduate,32,168000,936000,0,0,0,0
540,1000541,110001,23,4,Post Graduate,-1,872000,2512000,0,0,1,0
541,1000542,110001,28,2,Under Graduate,6,1128000,0,0,0,0,0
542,1000543,110004,38,3,Under Graduate,14,648000,0,0,0,1,0
543,1000544,110001,61,3,Under Graduate,38,432000,720000,0,0,0,0
544,1000545,110014,33,2,Under Graduate,10,1312000,0,0,0,1,0
545,1000546,110004,41,4,Under Graduate,19,224000,696000,0,0,0,0
546,1000547,110003,25,3,Post Graduate,2,544000,1624000,0,1,0,0
547,1000548,110001,42,3,Post Graduate,14,352000,1440000,1,1,1,0
548,1000549,110003,47,1,Post Graduate,23,488000,0,0,0,1,0
549,1000550,110001,59,3,Graduate,36,280000,0,0,0,0,0
550,1000551,110014,58,3,Graduate,34,432000,0,0,0,1,0
551,1000552,110003,57,1,Under Graduate,34,112000,0,0,0,1,0
552,1000553,110003,26,4,Under Graduate,3,416000,1840000,0,0,1,0
553,1000554,110003,50,2,Under Graduate,28,808000,0,0,0,0,0
554,1000555,110003,26,2,Under Graduate,2,1192000,0,0,0,1,0
555,1000556,110001,32,4,Under Graduate,8,280000,1096000,1,0,1,0
556,1000557,110014,58,3,Post Graduate,34,168000,1032000,0,0,1,0
557,1000558,110004,37,2,Under Graduate,15,944000,0,0,0,0,0
558,1000559,110003,28,4,Graduate,5,304000,0,0,1,0,0
559,1000560,110001,47,4,Under Graduate,25,192000,1104000,0,0,1,0
560,1000561,110014,41,1,Post Graduate,18,472000,0,0,0,1,0
561,1000562,110001,61,4,Post Graduate,33,328000,0,0,0,1,0
562,1000563,110014,26,1,Graduate,3,680000,0,0,0,1,0
563,1000564,110014,49,4,Under Graduate,27,96000,0,0,0,1,0
564,1000565,110011,31,1,Post Graduate,7,256000,1216000,0,0,0,0
565,1000566,110001,53,3,Under Graduate,29,632000,0,0,0,1,0
566,1000567,110004,51,3,Post Graduate,28,1400000,0,1,0,1,1
567,1000568,110014,32,3,Under Graduate,8,224000,0,0,0,0,0
568,1000569,110003,32,2,Under Graduate,9,328000,1288000,0,0,1,0
569,1000570,110003,38,3,Under Graduate,14,560000,1480000,0,0,0,0
570,1000571,110001,47,3,Graduate,25,1288000,3880000,1,1,0,1
571,1000572,110011,33,4,Graduate,9,424000,0,0,0,1,0
572,1000573,110011,37,1,Under Graduate,15,1024000,0,0,0,0,0
573,1000574,110004,53,3,Graduate,28,400000,0,0,0,1,0
574,1000575,110003,27,2,Graduate,5,640000,0,0,0,1,0
575,1000576,110014,52,1,Graduate,30,744000,0,0,0,1,0
576,1000577,110014,23,3,Post Graduate,-1,384000,0,0,0,0,0
577,1000578,110003,50,2,Under Graduate,28,1192000,0,0,0,1,0
578,1000579,110003,44,3,Graduate,19,392000,0,0,0,1,0
579,1000580,110001,55,1,Graduate,33,704000,0,0,0,1,0
580,1000581,110011,50,4,Post Graduate,22,176000,0,0,0,1,0
581,1000582,110014,26,4,Under Graduate,3,440000,0,0,0,1,0
582,1000583,110001,42,1,Post Graduate,18,576000,1240000,0,0,0,0
583,1000584,110011,22,2,Graduate,-1,304000,0,0,0,1,0
584,1000585,110011,38,1,Under Graduate,16,912000,2400000,0,0,1,0
585,1000586,110014,32,4,Post Graduate,4,664000,0,0,0,1,0
586,1000587,110001,37,2,Under Graduate,14,808000,0,0,0,1,0
587,1000588,110011,48,1,Under Graduate,24,752000,2176000,0,0,1,0
588,1000589,110014,39,2,Under Graduate,17,320000,0,1,0,1,0
589,1000590,110003,29,1,Under Graduate,7,1024000,0,0,0,0,0
590,1000591,110001,27,4,Post Graduate,3,312000,0,0,0,1,0
591,1000592,110003,28,1,Under Graduate,5,408000,0,0,0,1,0
592,1000593,110003,42,4,Post Graduate,20,632000,0,1,1,1,0
593,1000594,110001,31,4,Graduate,7,384000,0,0,0,1,0
594,1000595,110001,48,1,Under Graduate,26,680000,1152000,0,0,0,0
595,1000596,110004,40,1,Under Graduate,18,328000,752000,0,0,1,0
596,1000597,110004,46,1,Post Graduate,22,1216000,0,0,0,1,1
597,1000598,110001,22,2,Under Graduate,-2,1000000,0,0,1,0,0
598,1000599,110003,54,2,Post Graduate,31,88000,720000,0,0,0,0
599,1000600,110001,26,2,Under Graduate,4,824000,0,0,0,1,0
600,1000601,110003,54,2,Under Graduate,30,1128000,0,0,0,1,0
601,1000602,110001,56,1,Under Graduate,32,304000,0,0,0,1,0
602,1000603,110003,27,2,Under Graduate,5,1080000,0,0,0,0,0
603,1000604,110001,61,2,Graduate,38,224000,712000,0,0,1,0
604,1000605,110001,26,4,Under Graduate,3,560000,1920000,0,0,0,0
605,1000606,110004,55,1,Under Graduate,31,328000,0,0,0,1,0
606,1000607,110014,32,3,Graduate,8,648000,1664000,0,0,1,0
607,1000608,110003,26,1,Post Graduate,3,1360000,0,0,0,0,1
608,1000609,110001,25,4,Graduate,2,440000,0,0,0,1,0
609,1000610,110001,35,4,Post Graduate,11,192000,0,0,0,0,0
610,1000611,110003,50,3,Graduate,28,648000,2200000,0,0,0,0
611,1000612,110011,47,4,Under Graduate,23,256000,664000,0,0,0,0
612,1000613,110003,63,1,Under Graduate,40,1032000,0,0,0,1,0
613,1000614,110014,58,1,Under Graduate,35,864000,0,0,1,0,0
614,1000615,110001,35,1,Under Graduate,12,1440000,0,0,0,1,0
615,1000616,110003,61,2,Under Graduate,37,1112000,0,0,0,0,0
616,1000617,110001,38,2,Post Graduate,14,264000,0,0,0,1,0
617,1000618,110011,44,4,Post Graduate,20,592000,0,0,0,1,0
618,1000619,110014,61,2,Post Graduate,37,336000,920000,0,0,1,0
619,1000620,110001,55,1,Post Graduate,27,584000,0,0,0,0,0
620,1000621,110011,31,4,Graduate,8,920000,0,0,0,1,1
621,1000622,110001,39,2,Graduate,17,912000,0,0,0,1,0
622,1000623,110011,39,2,Under Graduate,17,736000,1048000,0,0,1,0
623,1000624,110004,42,1,Post Graduate,19,272000,624000,0,0,1,0
624,1000625,110003,31,2,Graduate,6,432000,976000,0,0,1,0
625,1000626,110001,50,2,Post Graduate,28,512000,1688000,0,0,1,0
626,1000627,110011,28,1,Post Graduate,6,336000,800000,0,0,0,0
627,1000628,110001,43,3,Under Graduate,19,560000,0,0,0,1,0
628,1000629,110011,47,1,Graduate,24,408000,0,0,0,0,0
629,1000630,110004,43,4,Under Graduate,19,568000,1744000,1,0,1,0
630,1000631,110011,30,3,Under Graduate,7,280000,864000,0,0,0,0
631,1000632,110004,43,3,Graduate,18,320000,0,0,0,1,0
632,1000633,110004,55,4,Post Graduate,32,1320000,0,0,0,1,1
633,1000634,110014,59,1,Post Graduate,31,144000,0,0,0,1,0
634,1000635,110001,55,3,Under Graduate,31,256000,0,1,1,1,0
635,1000636,110003,58,3,Under Graduate,35,280000,1352000,0,0,1,0
636,1000637,110003,38,2,Under Graduate,16,960000,1568000,0,0,1,0
637,1000638,110011,51,4,Post Graduate,28,248000,0,0,0,1,0
638,1000639,110001,40,3,Under Graduate,16,280000,0,0,0,0,0
639,1000640,110011,60,2,Post Graduate,36,256000,0,0,0,1,0
640,1000641,110001,41,1,Post Graduate,18,680000,2616000,0,1,1,0
641,1000642,110004,33,2,Under Graduate,10,1112000,0,0,0,0,0
642,1000643,110001,48,1,Under Graduate,24,824000,0,0,0,1,0
643,1000644,110001,43,2,Under Graduate,21,1216000,0,0,0,1,0
644,1000645,110001,50,2,Graduate,27,264000,0,0,0,1,0
645,1000646,110004,33,4,Graduate,9,672000,2576000,0,0,0,0
646,1000647,110001,56,4,Under Graduate,33,488000,0,0,0,0,0
647,1000648,110014,60,4,Under Graduate,38,512000,984000,1,1,1,0
648,1000649,110003,48,1,Graduate,25,272000,0,0,0,1,0
649,1000650,110004,23,4,Post Graduate,-1,656000,0,0,0,1,0
650,1000651,110001,45,1,Post Graduate,22,976000,1304000,0,1,0,1
651,1000652,110014,26,3,Under Graduate,4,464000,1048000,0,0,0,0
652,1000653,110004,32,1,Under Graduate,9,736000,0,0,0,1,0
653,1000654,110011,47,2,Graduate,23,624000,1640000,0,0,0,0
654,1000655,110004,52,4,Post Graduate,29,1032000,0,0,0,0,1
655,1000656,110001,48,2,Post Graduate,25,104000,0,0,0,0,0
656,1000657,110014,35,1,Post Graduate,11,648000,1160000,0,0,0,0
657,1000658,110014,36,1,Post Graduate,8,184000,0,0,0,0,0
658,1000659,110001,50,3,Post Graduate,26,280000,0,0,0,0,0
659,1000660,110004,61,4,Graduate,39,632000,0,0,0,1,0
660,1000661,110014,37,2,Under Graduate,14,1320000,0,0,0,1,0
661,1000662,110011,61,2,Under Graduate,38,416000,0,0,0,1,0
662,1000663,110004,63,3,Graduate,41,1480000,0,0,0,0,1
663,1000664,110003,44,3,Graduate,20,392000,0,0,0,0,0
664,1000665,110003,52,1,Post Graduate,30,512000,1816000,0,0,0,0
665,1000666,110014,52,4,Post Graduate,24,488000,0,0,1,1,0
666,1000667,110003,50,1,Under Graduate,26,896000,0,1,1,1,0
667,1000668,110001,61,3,Post Graduate,39,576000,1520000,0,1,1,0
668,1000669,110004,64,3,Under Graduate,41,144000,0,0,0,0,0
669,1000670,110003,54,4,Graduate,29,328000,0,0,0,0,0
670,1000671,110004,21,4,Under Graduate,-1,488000,1912000,0,0,1,0
671,1000672,110011,63,1,Graduate,41,840000,2256000,1,1,1,1
672,1000673,110011,49,1,Under Graduate,27,184000,0,0,0,1,0
673,1000674,110014,32,1,Post Graduate,10,176000,680000,0,0,0,0
674,1000675,110014,47,3,Under Graduate,23,472000,0,0,0,0,0
675,1000676,110011,27,1,Graduate,2,264000,1280000,0,0,0,0
676,1000677,110014,45,1,Post Graduate,23,88000,824000,0,0,0,0
677,1000678,110014,44,2,Under Graduate,21,1632000,0,0,0,1,0
678,1000679,110014,50,4,Post Graduate,27,488000,1656000,0,0,0,0
679,1000680,110014,53,3,Graduate,31,824000,2912000,0,0,0,0
680,1000681,110014,59,3,Under Graduate,36,408000,0,0,0,0,0
681,1000682,110014,32,1,Post Graduate,9,1312000,0,0,0,1,1
682,1000683,110001,56,1,Graduate,34,96000,0,0,0,0,0
683,1000684,110004,38,1,Graduate,16,656000,0,0,0,0,0
684,1000685,110014,41,1,Under Graduate,17,1312000,3592000,0,0,1,0
685,1000686,110003,33,2,Graduate,8,384000,0,0,0,1,0
686,1000687,110004,22,4,Graduate,-1,304000,0,0,0,1,0
687,1000688,110003,46,2,Graduate,22,520000,0,0,0,1,0
688,1000689,110003,42,4,Under Graduate,20,568000,1656000,0,0,1,0
689,1000690,110003,52,1,Under Graduate,30,144000,0,1,1,1,0
690,1000691,110004,57,2,Post Graduate,34,416000,600000,0,0,1,0
691,1000692,110003,43,3,Graduate,18,384000,904000,0,0,1,0
692,1000693,110001,24,1,Post Graduate,2,240000,888000,0,0,0,0
693,1000694,110011,38,2,Post Graduate,15,320000,856000,0,0,1,0
694,1000695,110004,30,1,Under Graduate,7,896000,648000,0,0,1,0
695,1000696,110011,27,1,Under Graduate,4,920000,0,0,0,0,0
696,1000697,110001,49,2,Post Graduate,27,504000,656000,0,0,1,0
697,1000698,110003,40,1,Post Graduate,17,680000,0,0,0,1,0
698,1000699,110014,62,1,Post Graduate,38,472000,1760000,0,0,0,0
699,1000700,110014,42,1,Post Graduate,20,544000,728000,0,0,0,0
700,1000701,110001,35,2,Under Graduate,11,672000,0,0,0,1,0
701,1000702,110014,42,3,Post Graduate,19,496000,0,0,0,0,0
702,1000703,110003,33,3,Under Graduate,9,872000,0,0,0,0,1
703,1000704,110004,39,2,Under Graduate,17,1128000,736000,0,0,0,0
704,1000705,110001,54,1,Under Graduate,32,1032000,0,0,0,0,0
705,1000706,110003,60,3,Graduate,36,240000,0,0,0,1,0
706,1000707,110004,56,1,Under Graduate,34,1184000,0,0,0,1,0
707,1000708,110001,45,3,Graduate,20,200000,0,0,0,1,0
708,1000709,110011,33,3,Under Graduate,10,168000,920000,0,0,0,0
709,1000710,110014,27,4,Under Graduate,4,576000,0,0,0,1,0
710,1000711,110003,41,3,Post Graduate,17,472000,696000,0,0,1,0
711,1000712,110004,60,3,Graduate,37,664000,1496000,0,1,0,0
712,1000713,110004,39,2,Graduate,16,80000,0,0,0,1,0
713,1000714,110011,32,3,Graduate,9,672000,0,0,0,1,0
714,1000715,110014,48,3,Graduate,23,784000,0,0,0,0,0
715,1000716,110014,45,1,Under Graduate,23,256000,0,1,1,1,0
716,1000717,110011,27,4,Graduate,5,248000,1288000,0,0,1,0
717,1000718,110003,57,3,Under Graduate,34,752000,0,0,0,0,0
718,1000719,110011,54,2,Post Graduate,31,168000,1096000,1,0,1,0
719,1000720,110003,59,3,Under Graduate,35,880000,0,0,1,1,0
720,1000721,110011,56,1,Post Graduate,32,304000,0,0,0,0,0
721,1000722,110003,47,1,Post Graduate,24,312000,0,0,0,1,0
722,1000723,110014,43,3,Graduate,21,1056000,0,1,0,1,1
723,1000724,110011,48,4,Under Graduate,24,488000,0,0,0,1,0
724,1000725,110003,62,1,Under Graduate,38,736000,0,0,0,1,0
725,1000726,110003,37,2,Under Graduate,15,952000,0,0,0,0,0
726,1000727,110014,56,4,Under Graduate,33,424000,0,0,0,1,0
727,1000728,110014,60,3,Graduate,37,144000,0,0,0,1,0
728,1000729,110004,43,2,Graduate,20,912000,0,0,0,0,1
729,1000730,110011,56,1,Post Graduate,28,720000,0,0,0,0,0
730,1000731,110001,41,1,Under Graduate,18,1120000,1640000,0,0,1,0
731,1000732,110014,26,2,Under Graduate,3,720000,0,0,0,1,0
732,1000733,110003,24,1,Under Graduate,1,680000,0,0,0,1,0
733,1000734,110003,47,1,Under Graduate,24,640000,0,0,0,1,0
734,1000735,110004,64,2,Under Graduate,42,424000,0,0,0,1,0
735,1000736,110001,31,4,Graduate,7,392000,0,0,0,1,0
736,1000737,110014,59,3,Post Graduate,35,1216000,0,0,0,1,1
737,1000738,110004,62,2,Graduate,37,1104000,0,0,0,1,1
738,1000739,110011,34,4,Graduate,10,640000,0,0,0,1,0
739,1000740,110001,47,2,Graduate,23,656000,0,0,0,0,0
740,1000741,110004,50,1,Under Graduate,27,1560000,0,0,0,0,0
741,1000742,110003,59,1,Post Graduate,37,176000,0,0,0,1,0
742,1000743,110003,30,1,Under Graduate,6,648000,0,0,0,1,0
743,1000744,110004,59,4,Under Graduate,37,320000,0,1,1,1,0
744,1000745,110001,43,2,Under Graduate,20,1232000,0,0,1,1,0
745,1000746,110014,28,3,Graduate,4,392000,0,0,0,0,0
746,1000747,110014,60,4,Graduate,37,680000,0,0,0,1,0
747,1000748,110011,55,3,Graduate,32,168000,0,1,1,1,0
748,1000749,110014,39,1,Under Graduate,17,112000,0,0,0,0,0
749,1000750,110011,56,4,Graduate,34,480000,0,0,0,0,0
750,1000751,110014,27,2,Under Graduate,5,1104000,0,0,0,1,0
751,1000752,110004,51,1,Post Graduate,28,784000,2840000,0,0,1,0
752,1000753,110001,62,4,Graduate,39,176000,0,0,0,0,0
753,1000754,110011,47,1,Graduate,23,392000,0,0,0,1,0
754,1000755,110011,36,2,Under Graduate,14,816000,0,1,0,1,0
755,1000756,110014,54,4,Graduate,30,360000,0,0,0,0,0
756,1000757,110011,54,4,Post Graduate,31,656000,0,0,0,1,0
